dia;linea_Servicio;Hora;Afluencia
25/01/2020;A;4:00:00;11736
25/01/2020;B;4:00:00;2118
26/01/2020;A;4:00:00;3278
26/01/2020;B;4:00:00;618
27/01/2020;A;4:00:00;15080
27/01/2020;B;4:00:00;2753
28/01/2020;A;4:00:00;14554
28/01/2020;B;4:00:00;2693
29/01/2020;A;4:00:00;14641
29/01/2020;B;4:00:00;2625
30/01/2020;A;4:00:00;14499
30/01/2020;B;4:00:00;2602
31/01/2020;A;4:00:00;14169
31/01/2020;B;4:00:00;2627
1/02/2020;A;4:00:00;11438
1/02/2020;B;4:00:00;2089
2/02/2020;A;4:00:00;2928
2/02/2020;B;4:00:00;534
3/02/2020;A;4:00:00;15234
3/02/2020;B;4:00:00;2795
4/02/2020;A;4:00:00;14830
4/02/2020;B;4:00:00;2715
5/02/2020;A;4:00:00;14802
5/02/2020;B;4:00:00;2711
6/02/2020;A;4:00:00;14778
6/02/2020;B;4:00:00;2734
7/02/2020;A;4:00:00;14629
7/02/2020;B;4:00:00;2695
8/02/2020;A;4:00:00;11614
8/02/2020;B;4:00:00;2148
9/02/2020;A;4:00:00;3430
9/02/2020;B;4:00:00;658
10/02/2020;A;4:00:00;15332
10/02/2020;B;4:00:00;2794
11/02/2020;A;4:00:00;15173
11/02/2020;B;4:00:00;2767
12/02/2020;A;4:00:00;15010
12/02/2020;B;4:00:00;2715
13/02/2020;A;4:00:00;15048
13/02/2020;B;4:00:00;2725
14/02/2020;A;4:00:00;14680
14/02/2020;B;4:00:00;2658
15/02/2020;A;4:00:00;11489
15/02/2020;B;4:00:00;2114
16/02/2020;A;4:00:00;3344
16/02/2020;B;4:00:00;521
17/02/2020;A;4:00:00;30886
17/02/2020;B;4:00:00;5444
18/02/2020;A;4:00:00;30306
18/02/2020;B;4:00:00;5334
19/02/2020;A;4:00:00;14933
19/02/2020;B;4:00:00;2613
20/02/2020;A;4:00:00;15290
20/02/2020;B;4:00:00;2630
21/02/2020;A;4:00:00;14854
21/02/2020;B;4:00:00;2645
22/02/2020;A;4:00:00;11847
22/02/2020;B;4:00:00;2066
23/02/2020;A;4:00:00;3390
23/02/2020;B;4:00:00;580
24/02/2020;A;4:00:00;15675
24/02/2020;B;4:00:00;2824
25/02/2020;A;4:00:00;15479
25/02/2020;B;4:00:00;2622
26/02/2020;A;4:00:00;14984
26/02/2020;B;4:00:00;2639
27/02/2020;A;4:00:00;15340
27/02/2020;B;4:00:00;2772
28/02/2020;A;4:00:00;15820
28/02/2020;B;4:00:00;3135
29/02/2020;A;4:00:00;12394
29/02/2020;B;4:00:00;2186
1/03/2020;A;4:00:00;3501
1/03/2020;B;4:00:00;585
2/03/2020;A;4:00:00;16415
2/03/2020;B;4:00:00;3018
3/03/2020;A;4:00:00;16457
3/03/2020;B;4:00:00;2951
4/03/2020;A;4:00:00;16340
4/03/2020;B;4:00:00;2931
5/03/2020;A;4:00:00;16334
5/03/2020;B;4:00:00;2980
6/03/2020;A;4:00:00;16145
6/03/2020;B;4:00:00;2983
7/03/2020;A;4:00:00;12824
7/03/2020;B;4:00:00;2263
8/03/2020;A;4:00:00;3560
8/03/2020;B;4:00:00;625
9/03/2020;A;4:00:00;17039
9/03/2020;B;4:00:00;3004
10/03/2020;A;4:00:00;16668
10/03/2020;B;4:00:00;3031
11/03/2020;A;4:00:00;18640
11/03/2020;B;4:00:00;3435
12/03/2020;A;4:00:00;18491
12/03/2020;B;4:00:00;3451
13/03/2020;A;4:00:00;18392
13/03/2020;B;4:00:00;3246
14/03/2020;A;4:00:00;12511
14/03/2020;B;4:00:00;2291
15/03/2020;A;4:00:00;3258
15/03/2020;B;4:00:00;546
16/03/2020;A;4:00:00;15164
16/03/2020;B;4:00:00;2685
17/03/2020;A;4:00:00;14146
17/03/2020;B;4:00:00;2683
18/03/2020;A;4:00:00;8421
18/03/2020;B;4:00:00;2573
19/03/2020;A;4:00:00;13643
19/03/2020;B;4:00:00;2544
20/03/2020;A;4:00:00;12880
20/03/2020;B;4:00:00;2325
21/03/2020;A;4:00:00;4004
21/03/2020;B;4:00:00;679
22/03/2020;A;4:00:00;1803
22/03/2020;B;4:00:00;312
23/03/2020;A;4:00:00;1908
23/03/2020;B;4:00:00;330
24/03/2020;A;4:00:00;5483
24/03/2020;B;4:00:00;1088
25/03/2020;A;4:00:00;4128
25/03/2020;B;4:00:00;817
26/03/2020;A;4:00:00;4121
26/03/2020;B;4:00:00;768
27/03/2020;A;4:00:00;4083
27/03/2020;B;4:00:00;785
28/03/2020;A;4:00:00;3724
28/03/2020;B;4:00:00;671
29/03/2020;A;4:00:00;1445
29/03/2020;B;4:00:00;301
30/03/2020;A;4:00:00;4154
30/03/2020;B;4:00:00;783
31/03/2020;A;4:00:00;4035
31/03/2020;B;4:00:00;755
1/04/2020;A;4:00:00;4022
1/04/2020;B;4:00:00;735
2/04/2020;A;4:00:00;4095
2/04/2020;B;4:00:00;753
3/04/2020;A;4:00:00;4215
3/04/2020;B;4:00:00;796
4/04/2020;A;4:00:00;3846
4/04/2020;B;4:00:00;671
5/04/2020;A;4:00:00;1574
5/04/2020;B;4:00:00;315
6/04/2020;A;4:00:00;4187
6/04/2020;B;4:00:00;735
7/04/2020;A;4:00:00;4061
7/04/2020;B;4:00:00;696
8/04/2020;A;4:00:00;4232
8/04/2020;B;4:00:00;745
9/04/2020;A;4:00:00;1782
9/04/2020;B;4:00:00;338
10/04/2020;A;4:00:00;1560
10/04/2020;B;4:00:00;322
11/04/2020;A;4:00:00;3185
11/04/2020;B;4:00:00;607
12/04/2020;A;4:00:00;1524
12/04/2020;B;4:00:00;315
13/04/2020;A;4:00:00;4598
13/04/2020;B;4:00:00;841
14/04/2020;A;4:00:00;4674
14/04/2020;B;4:00:00;866
15/04/2020;A;4:00:00;5021
15/04/2020;B;4:00:00;867
16/04/2020;A;4:00:00;4985
16/04/2020;B;4:00:00;894
17/04/2020;A;4:00:00;4997
17/04/2020;B;4:00:00;907
18/04/2020;A;4:00:00;4471
18/04/2020;B;4:00:00;844
19/04/2020;A;4:00:00;1662
19/04/2020;B;4:00:00;354
20/04/2020;A;4:00:00;5212
20/04/2020;B;4:00:00;976
21/04/2020;A;4:00:00;5347
21/04/2020;B;4:00:00;982
22/04/2020;A;4:00:00;5397
22/04/2020;B;4:00:00;979
23/04/2020;A;4:00:00;5487
23/04/2020;B;4:00:00;967
24/04/2020;A;4:00:00;5498
24/04/2020;B;4:00:00;941
25/04/2020;A;4:00:00;4910
25/04/2020;B;4:00:00;887
26/04/2020;A;4:00:00;1747
26/04/2020;B;4:00:00;319
27/04/2020;A;4:00:00;6195
27/04/2020;B;4:00:00;1157
28/04/2020;A;4:00:00;5981
28/04/2020;B;4:00:00;1364
29/04/2020;A;4:00:00;6364
29/04/2020;B;4:00:00;1409
30/04/2020;A;4:00:00;6519
30/04/2020;B;4:00:00;1135
1/05/2020;A;4:00:00;2163
1/05/2020;B;4:00:00;399
2/05/2020;A;4:00:00;5750
2/05/2020;B;4:00:00;985
3/05/2020;A;4:00:00;1782
3/05/2020;B;4:00:00;279
4/05/2020;A;4:00:00;7014
4/05/2020;B;4:00:00;1276
5/05/2020;A;4:00:00;7834
5/05/2020;B;4:00:00;1460
6/05/2020;A;4:00:00;7216
6/05/2020;B;4:00:00;1287
7/05/2020;A;4:00:00;7869
7/05/2020;B;4:00:00;1239
8/05/2020;A;4:00:00;8261
8/05/2020;B;4:00:00;1462
9/05/2020;A;4:00:00;7080
9/05/2020;B;4:00:00;1281
10/05/2020;A;4:00:00;1531
10/05/2020;B;4:00:00;285
11/05/2020;A;4:00:00;8002
11/05/2020;B;4:00:00;1674
12/05/2020;A;4:00:00;8376
12/05/2020;B;4:00:00;1347
13/05/2020;A;4:00:00;8783
13/05/2020;B;4:00:00;1463
14/05/2020;A;4:00:00;8307
14/05/2020;B;4:00:00;1694
15/05/2020;A;4:00:00;8626
15/05/2020;B;4:00:00;1863
16/05/2020;A;4:00:00;8018
16/05/2020;B;4:00:00;1451
17/05/2020;A;4:00:00;1719
17/05/2020;B;4:00:00;317
18/05/2020;A;4:00:00;8711
18/05/2020;B;4:00:00;1759
19/05/2020;A;4:00:00;9439
19/05/2020;B;4:00:00;1762
20/05/2020;A;4:00:00;8839
20/05/2020;B;4:00:00;1772
21/05/2020;A;4:00:00;9293
21/05/2020;B;4:00:00;1711
22/05/2020;A;4:00:00;9284
22/05/2020;B;4:00:00;1701
23/05/2020;A;4:00:00;8279
23/05/2020;B;4:00:00;1442
24/05/2020;A;4:00:00;2081
24/05/2020;B;4:00:00;374
25/05/2020;A;4:00:00;2504
25/05/2020;B;4:00:00;510
26/05/2020;A;4:00:00;9518
26/05/2020;B;4:00:00;1895
27/05/2020;A;4:00:00;9712
27/05/2020;B;4:00:00;1863
28/05/2020;A;4:00:00;9837
28/05/2020;B;4:00:00;1753
29/05/2020;A;4:00:00;9668
29/05/2020;B;4:00:00;1756
30/05/2020;A;4:00:00;7661
30/05/2020;B;4:00:00;1302
31/05/2020;A;4:00:00;2010
31/05/2020;B;4:00:00;300
1/06/2020;A;4:00:00;9475
1/06/2020;B;4:00:00;1768
2/06/2020;A;4:00:00;9767
2/06/2020;B;4:00:00;1751
3/06/2020;A;4:00:00;9692
3/06/2020;B;4:00:00;1807
4/06/2020;A;4:00:00;9681
4/06/2020;B;4:00:00;1735
5/06/2020;A;4:00:00;9495
5/06/2020;B;4:00:00;1767
6/06/2020;A;4:00:00;8397
6/06/2020;B;4:00:00;1545
7/06/2020;A;4:00:00;2065
7/06/2020;B;4:00:00;351
8/06/2020;A;4:00:00;9511
8/06/2020;B;4:00:00;1873
9/06/2020;A;4:00:00;9581
9/06/2020;B;4:00:00;1907
10/06/2020;A;4:00:00;10228
10/06/2020;B;4:00:00;1792
11/06/2020;A;4:00:00;10581
11/06/2020;B;4:00:00;1756
12/06/2020;A;4:00:00;10279
12/06/2020;B;4:00:00;1747
14/06/2020;A;4:00:00;2337
14/06/2020;B;4:00:00;365
15/06/2020;A;4:00:00;2479
15/06/2020;B;4:00:00;415
16/06/2020;A;4:00:00;9996
16/06/2020;B;4:00:00;1810
17/06/2020;A;4:00:00;10112
17/06/2020;B;4:00:00;1773
18/06/2020;A;4:00:00;10338
18/06/2020;B;4:00:00;1748
19/06/2020;A;4:00:00;10511
19/06/2020;B;4:00:00;1933
20/06/2020;A;4:00:00;8728
20/06/2020;B;4:00:00;1513
21/06/2020;A;4:00:00;2238
21/06/2020;B;4:00:00;407
22/06/2020;A;4:00:00;2652
22/06/2020;B;4:00:00;467
23/06/2020;A;4:00:00;10642
23/06/2020;B;4:00:00;2020
24/06/2020;A;4:00:00;10298
24/06/2020;B;4:00:00;1958
25/06/2020;A;4:00:00;10186
25/06/2020;B;4:00:00;1968
26/06/2020;A;4:00:00;10300
26/06/2020;B;4:00:00;1899
27/06/2020;A;4:00:00;9042
27/06/2020;B;4:00:00;1671
28/06/2020;A;4:00:00;2352
28/06/2020;B;4:00:00;395
29/06/2020;A;4:00:00;2907
29/06/2020;B;4:00:00;442
30/06/2020;A;4:00:00;10638
30/06/2020;B;4:00:00;1921
1/07/2020;A;4:00:00;10455
1/07/2020;B;4:00:00;1873
2/07/2020;A;4:00:00;10427
2/07/2020;B;4:00:00;1905
3/07/2020;A;4:00:00;10879
3/07/2020;B;4:00:00;1958
4/07/2020;A;4:00:00;9325
4/07/2020;B;4:00:00;1517
5/07/2020;A;4:00:00;2386
5/07/2020;B;4:00:00;365
6/07/2020;A;4:00:00;10777
6/07/2020;B;4:00:00;2006
7/07/2020;A;4:00:00;10869
7/07/2020;B;4:00:00;1914
8/07/2020;A;4:00:00;10582
8/07/2020;B;4:00:00;1929
9/07/2020;A;4:00:00;10404
9/07/2020;B;4:00:00;1977
10/07/2020;A;4:00:00;10778
10/07/2020;B;4:00:00;1920
11/07/2020;A;4:00:00;9087
11/07/2020;B;4:00:00;1560
12/07/2020;A;4:00:00;2359
12/07/2020;B;4:00:00;410
13/07/2020;A;4:00:00;10644
13/07/2020;B;4:00:00;1909
14/07/2020;A;4:00:00;10651
14/07/2020;B;4:00:00;1903
15/07/2020;A;4:00:00;10965
15/07/2020;B;4:00:00;2042
16/07/2020;A;4:00:00;10891
16/07/2020;B;4:00:00;1919
17/07/2020;A;4:00:00;6460
17/07/2020;B;4:00:00;1089
18/07/2020;A;4:00:00;5453
18/07/2020;B;4:00:00;948
19/07/2020;A;4:00:00;1788
19/07/2020;B;4:00:00;321
20/07/2020;A;4:00:00;2069
20/07/2020;B;4:00:00;347
21/07/2020;A;4:00:00;11117
21/07/2020;B;4:00:00;2035
22/07/2020;A;4:00:00;10803
22/07/2020;B;4:00:00;2206
23/07/2020;A;4:00:00;10957
23/07/2020;B;4:00:00;1920
24/07/2020;A;4:00:00;7023
24/07/2020;B;4:00:00;1188
25/07/2020;A;4:00:00;6193
25/07/2020;B;4:00:00;1040
26/07/2020;A;4:00:00;1932
26/07/2020;B;4:00:00;298
27/07/2020;A;4:00:00;11709
27/07/2020;B;4:00:00;2233
28/07/2020;A;4:00:00;10915
28/07/2020;B;4:00:00;1954
29/07/2020;A;4:00:00;11027
29/07/2020;B;4:00:00;2167
30/07/2020;A;4:00:00;11251
30/07/2020;B;4:00:00;2112
31/07/2020;A;4:00:00;7418
31/07/2020;B;4:00:00;1269
1/08/2020;A;4:00:00;6418
1/08/2020;B;4:00:00;1091
2/08/2020;A;4:00:00;1938
2/08/2020;B;4:00:00;339
3/08/2020;A;4:00:00;11478
3/08/2020;B;4:00:00;2151
4/08/2020;A;4:00:00;11570
4/08/2020;B;4:00:00;2262
5/08/2020;A;4:00:00;11230
5/08/2020;B;4:00:00;2275
6/08/2020;A;4:00:00;11414
6/08/2020;B;4:00:00;2142
7/08/2020;A;4:00:00;2886
7/08/2020;B;4:00:00;469
9/08/2020;A;4:00:00;1858
9/08/2020;B;4:00:00;308
10/08/2020;A;4:00:00;11536
10/08/2020;B;4:00:00;2215
11/08/2020;A;4:00:00;11166
11/08/2020;B;4:00:00;2195
12/08/2020;A;4:00:00;11078
12/08/2020;B;4:00:00;2154
13/08/2020;A;4:00:00;11088
13/08/2020;B;4:00:00;2153
14/08/2020;A;4:00:00;11258
14/08/2020;B;4:00:00;1266
15/08/2020;A;4:00:00;7377
15/08/2020;B;4:00:00;1269
16/08/2020;A;4:00:00;2157
16/08/2020;B;4:00:00;332
17/08/2020;A;4:00:00;2447
17/08/2020;B;4:00:00;401
18/08/2020;A;4:00:00;11126
18/08/2020;B;4:00:00;2162
19/08/2020;A;4:00:00;11270
19/08/2020;B;4:00:00;2092
20/08/2020;A;4:00:00;22138
20/08/2020;B;4:00:00;3996
21/08/2020;A;4:00:00;11364
21/08/2020;B;4:00:00;1975
22/08/2020;A;4:00:00;8059
22/08/2020;B;4:00:00;1386
23/08/2020;A;4:00:00;2349
23/08/2020;B;4:00:00;408
24/08/2020;A;4:00:00;11225
24/08/2020;B;4:00:00;2086
25/08/2020;A;4:00:00;10935
25/08/2020;B;4:00:00;2094
26/08/2020;A;4:00:00;11557
26/08/2020;B;4:00:00;2026
27/08/2020;A;4:00:00;11401
27/08/2020;B;4:00:00;1991
28/08/2020;A;4:00:00;11160
28/08/2020;B;4:00:00;2007
29/08/2020;A;4:00:00;8429
29/08/2020;B;4:00:00;1490
30/08/2020;A;4:00:00;2345
30/08/2020;B;4:00:00;372
31/08/2020;A;4:00:00;11429
31/08/2020;B;4:00:00;1974
1/09/2020;A;4:00:00;11686
1/09/2020;B;4:00:00;2108
2/09/2020;A;4:00:00;11471
2/09/2020;B;4:00:00;2139
3/09/2020;A;4:00:00;11664
3/09/2020;B;4:00:00;2124
4/09/2020;A;4:00:00;11744
4/09/2020;B;4:00:00;2163
5/09/2020;A;4:00:00;9211
5/09/2020;B;4:00:00;1633
6/09/2020;A;4:00:00;2391
6/09/2020;B;4:00:00;392
7/09/2020;A;4:00:00;12681
7/09/2020;B;4:00:00;2170
8/09/2020;A;4:00:00;11864
8/09/2020;B;4:00:00;2039
9/09/2020;A;4:00:00;12194
9/09/2020;B;4:00:00;2129
10/09/2020;A;4:00:00;11655
10/09/2020;B;4:00:00;2054
11/09/2020;A;4:00:00;11857
11/09/2020;B;4:00:00;2075
12/09/2020;A;4:00:00;8970
12/09/2020;B;4:00:00;1594
13/09/2020;A;4:00:00;2564
13/09/2020;B;4:00:00;382
14/09/2020;A;4:00:00;12118
14/09/2020;B;4:00:00;2224
15/09/2020;A;4:00:00;12020
15/09/2020;B;4:00:00;2118
16/09/2020;A;4:00:00;11935
16/09/2020;B;4:00:00;2149
17/09/2020;A;4:00:00;11749
17/09/2020;B;4:00:00;2170
18/09/2020;A;4:00:00;11438
18/09/2020;B;4:00:00;2112
19/09/2020;A;4:00:00;9353
19/09/2020;B;4:00:00;1656
20/09/2020;A;4:00:00;2334
20/09/2020;B;4:00:00;354
21/09/2020;A;4:00:00;12090
21/09/2020;B;4:00:00;2208
22/09/2020;A;4:00:00;12000
22/09/2020;B;4:00:00;2130
23/09/2020;A;4:00:00;12011
23/09/2020;B;4:00:00;2151
24/09/2020;A;4:00:00;11643
24/09/2020;B;4:00:00;2137
25/09/2020;A;4:00:00;11726
25/09/2020;B;4:00:00;2124
26/09/2020;A;4:00:00;9605
26/09/2020;B;4:00:00;1737
27/09/2020;A;4:00:00;2729
27/09/2020;B;4:00:00;394
28/09/2020;A;4:00:00;12267
28/09/2020;B;4:00:00;2230
29/09/2020;A;4:00:00;12245
29/09/2020;B;4:00:00;2159
30/09/2020;A;4:00:00;11864
30/09/2020;B;4:00:00;2138
1/10/2020;A;4:00:00;11860
1/10/2020;B;4:00:00;2157
2/10/2020;A;4:00:00;11648
2/10/2020;B;4:00:00;2135
3/10/2020;A;4:00:00;9639
3/10/2020;B;4:00:00;1744
4/10/2020;A;4:00:00;2562
4/10/2020;B;4:00:00;456
5/10/2020;A;4:00:00;12151
5/10/2020;B;4:00:00;2161
6/10/2020;A;4:00:00;12023
6/10/2020;B;4:00:00;2168
7/10/2020;A;4:00:00;11946
7/10/2020;B;4:00:00;2157
8/10/2020;A;4:00:00;12014
8/10/2020;B;4:00:00;2114
9/10/2020;A;4:00:00;11810
9/10/2020;B;4:00:00;2148
10/10/2020;A;4:00:00;9736
10/10/2020;B;4:00:00;1750
11/10/2020;A;4:00:00;2735
11/10/2020;B;4:00:00;470
12/10/2020;A;4:00:00;3099
12/10/2020;B;4:00:00;518
13/10/2020;A;4:00:00;12485
13/10/2020;B;4:00:00;2239
14/10/2020;A;4:00:00;12011
14/10/2020;B;4:00:00;2215
15/10/2020;A;4:00:00;12158
15/10/2020;B;4:00:00;2201
16/10/2020;A;4:00:00;12025
16/10/2020;B;4:00:00;2192
17/10/2020;A;4:00:00;9904
17/10/2020;B;4:00:00;1824
18/10/2020;A;4:00:00;2905
18/10/2020;B;4:00:00;490
19/10/2020;A;4:00:00;12325
19/10/2020;B;4:00:00;2268
20/10/2020;A;4:00:00;12112
20/10/2020;B;4:00:00;2100
21/10/2020;A;4:00:00;12225
21/10/2020;B;4:00:00;2091
22/10/2020;A;4:00:00;11474
22/10/2020;B;4:00:00;2162
23/10/2020;A;4:00:00;12133
23/10/2020;B;4:00:00;2215
24/10/2020;A;4:00:00;10028
24/10/2020;B;4:00:00;1840
25/10/2020;A;4:00:00;3057
25/10/2020;B;4:00:00;482
26/10/2020;A;4:00:00;12419
26/10/2020;B;4:00:00;2293
27/10/2020;A;4:00:00;12411
27/10/2020;B;4:00:00;2166
28/10/2020;A;4:00:00;12419
28/10/2020;B;4:00:00;2225
29/10/2020;A;4:00:00;12450
29/10/2020;B;4:00:00;2232
30/10/2020;A;4:00:00;12206
30/10/2020;B;4:00:00;2239
31/10/2020;A;4:00:00;8475
31/10/2020;B;4:00:00;1848
1/11/2020;A;4:00:00;2526
1/11/2020;B;4:00:00;413
2/11/2020;A;4:00:00;2980
2/11/2020;B;4:00:00;513
3/11/2020;A;4:00:00;12827
3/11/2020;B;4:00:00;2768
4/11/2020;A;4:00:00;12231
4/11/2020;B;4:00:00;2659
5/11/2020;A;4:00:00;12258
5/11/2020;B;4:00:00;2655
6/11/2020;A;4:00:00;12234
6/11/2020;B;4:00:00;2689
7/11/2020;A;4:00:00;10302
7/11/2020;B;4:00:00;2253
8/11/2020;A;4:00:00;3121
8/11/2020;B;4:00:00;510
9/11/2020;A;4:00:00;13615
9/11/2020;B;4:00:00;2389
10/11/2020;A;4:00:00;13028
10/11/2020;B;4:00:00;2268
11/11/2020;A;4:00:00;13078
11/11/2020;B;4:00:00;2277
13/11/2020;A;4:00:00;12781
13/11/2020;B;4:00:00;2278
14/11/2020;A;4:00:00;10223
14/11/2020;B;4:00:00;1848
15/11/2020;A;4:00:00;3075
15/11/2020;B;4:00:00;454
16/11/2020;A;4:00:00;3442
16/11/2020;B;4:00:00;588
17/11/2020;A;4:00:00;13599
17/11/2020;B;4:00:00;2273
18/11/2020;A;4:00:00;13161
18/11/2020;B;4:00:00;2230
19/11/2020;A;4:00:00;13237
19/11/2020;B;4:00:00;2316
20/11/2020;A;4:00:00;13150
20/11/2020;B;4:00:00;2289
21/11/2020;A;4:00:00;11084
21/11/2020;B;4:00:00;1922
22/11/2020;A;4:00:00;3303
22/11/2020;B;4:00:00;505
23/11/2020;A;4:00:00;12703
23/11/2020;B;4:00:00;2274
24/11/2020;A;4:00:00;12919
24/11/2020;B;4:00:00;2282
25/11/2020;A;4:00:00;12762
25/11/2020;B;4:00:00;2302
26/11/2020;A;4:00:00;12644
26/11/2020;B;4:00:00;2337
27/11/2020;A;4:00:00;12724
27/11/2020;B;4:00:00;2294
28/11/2020;A;4:00:00;10604
28/11/2020;B;4:00:00;1997
29/11/2020;A;4:00:00;3214
29/11/2020;B;4:00:00;497
30/11/2020;A;4:00:00;12595
30/11/2020;B;4:00:00;2307
1/12/2020;A;4:00:00;12179
1/12/2020;B;4:00:00;2160
2/12/2020;A;4:00:00;12475
2/12/2020;B;4:00:00;2239
3/12/2020;A;4:00:00;12389
3/12/2020;B;4:00:00;2245
4/12/2020;A;4:00:00;12715
4/12/2020;B;4:00:00;2330
5/12/2020;A;4:00:00;10848
5/12/2020;B;4:00:00;1981
6/12/2020;A;4:00:00;3401
6/12/2020;B;4:00:00;533
7/12/2020;A;4:00:00;11964
7/12/2020;B;4:00:00;2146
8/12/2020;A;4:00:00;3432
8/12/2020;B;4:00:00;548
9/12/2020;A;4:00:00;12832
9/12/2020;B;4:00:00;2360
10/12/2020;A;4:00:00;12589
10/12/2020;B;4:00:00;2249
11/12/2020;A;4:00:00;12810
11/12/2020;B;4:00:00;2262
12/12/2020;A;4:00:00;10802
12/12/2020;B;4:00:00;1986
13/12/2020;A;4:00:00;3711
13/12/2020;B;4:00:00;574
14/12/2020;A;4:00:00;13085
14/12/2020;B;4:00:00;2409
15/12/2020;A;4:00:00;12758
15/12/2020;B;4:00:00;2342
16/12/2020;A;4:00:00;12663
16/12/2020;B;4:00:00;2306
17/12/2020;A;4:00:00;12610
17/12/2020;B;4:00:00;2294
18/12/2020;A;4:00:00;12668
18/12/2020;B;4:00:00;2205
19/12/2020;A;4:00:00;10669
19/12/2020;B;4:00:00;1974
20/12/2020;A;4:00:00;3371
20/12/2020;B;4:00:00;573
21/12/2020;A;4:00:00;12416
21/12/2020;B;4:00:00;2240
22/12/2020;A;4:00:00;11705
22/12/2020;B;4:00:00;2109
23/12/2020;A;4:00:00;11513
23/12/2020;B;4:00:00;2068
24/12/2020;A;4:00:00;8161
24/12/2020;B;4:00:00;1436
25/12/2020;A;4:00:00;26
25/12/2020;B;4:00:00;4
26/12/2020;A;4:00:00;5069
26/12/2020;B;4:00:00;918
27/12/2020;A;4:00:00;5358
27/12/2020;B;4:00:00;850
28/12/2020;A;4:00:00;10595
28/12/2020;B;4:00:00;1846
29/12/2020;A;4:00:00;10525
29/12/2020;B;4:00:00;1878
30/12/2020;A;4:00:00;10071
30/12/2020;B;4:00:00;1910
31/12/2020;A;4:00:00;7032
31/12/2020;B;4:00:00;1225
1/01/2021;A;4:00:00;
1/01/2021;B;4:00:00;
2/01/2021;A;4:00:00;
2/01/2021;B;4:00:00;
3/01/2021;A;4:00:00;1532
3/01/2021;B;4:00:00;233
4/01/2021;A;4:00:00;10937
4/01/2021;B;4:00:00;1957
5/01/2021;A;4:00:00;11386
5/01/2021;B;4:00:00;1333
6/01/2021;A;4:00:00;10986
6/01/2021;B;4:00:00;1954
7/01/2021;A;4:00:00;10556
7/01/2021;B;4:00:00;1921
8/01/2021;A;4:00:00;10943
8/01/2021;B;4:00:00;1983
9/01/2021;A;4:00:00;7117
9/01/2021;B;4:00:00;1138
10/01/2021;A;4:00:00;1825
10/01/2021;B;4:00:00;309
11/01/2021;A;4:00:00;1983
11/01/2021;B;4:00:00;322
12/01/2021;A;4:00:00;11828
12/01/2021;B;4:00:00;2210
13/01/2021;A;4:00:00;11694
13/01/2021;B;4:00:00;2166
14/01/2021;A;4:00:00;11324
14/01/2021;B;4:00:00;2111
15/01/2021;A;4:00:00;11391
15/01/2021;B;4:00:00;2118
16/01/2021;A;4:00:00;8365
16/01/2021;B;4:00:00;1396
17/01/2021;A;4:00:00;2089
17/01/2021;B;4:00:00;344
18/01/2021;A;4:00:00;11949
18/01/2021;B;4:00:00;2186
19/01/2021;A;4:00:00;12029
19/01/2021;B;4:00:00;2147
20/01/2021;A;4:00:00;11769
20/01/2021;B;4:00:00;2229
21/01/2021;A;4:00:00;11709
21/01/2021;B;4:00:00;2124
22/01/2021;A;4:00:00;11912
22/01/2021;B;4:00:00;2106
23/01/2021;A;4:00:00;9602
23/01/2021;B;4:00:00;1777
24/01/2021;A;4:00:00;2646
24/01/2021;B;4:00:00;437
25/01/2021;A;4:00:00;12258
25/01/2021;B;4:00:00;2140
26/01/2021;A;4:00:00;12242
26/01/2021;B;4:00:00;2213
27/01/2021;A;4:00:00;12062
27/01/2021;B;4:00:00;2161
28/01/2021;A;4:00:00;11816
28/01/2021;B;4:00:00;2116
29/01/2021;A;4:00:00;11987
29/01/2021;B;4:00:00;2168
30/01/2021;A;4:00:00;9747
30/01/2021;B;4:00:00;1723
31/01/2021;A;4:00:00;2455
31/01/2021;B;4:00:00;421
1/02/2021;A;4:00:00;12169
1/02/2021;B;4:00:00;2193
2/02/2021;A;4:00:00;11944
2/02/2021;B;4:00:00;2165
3/02/2021;A;4:00:00;11772
3/02/2021;B;4:00:00;2160
4/02/2021;A;4:00:00;12188
4/02/2021;B;4:00:00;2243
5/02/2021;A;4:00:00;12001
5/02/2021;B;4:00:00;2118
6/02/2021;A;4:00:00;9721
6/02/2021;B;4:00:00;1787
7/02/2021;A;4:00:00;2609
7/02/2021;B;4:00:00;417
8/02/2021;A;4:00:00;12609
8/02/2021;B;4:00:00;2314
9/02/2021;A;4:00:00;12362
9/02/2021;B;4:00:00;2300
10/02/2021;A;4:00:00;12161
10/02/2021;B;4:00:00;2255
11/02/2021;A;4:00:00;12325
11/02/2021;B;4:00:00;2253
12/02/2021;A;4:00:00;12278
12/02/2021;B;4:00:00;2223
13/02/2021;A;4:00:00;10028
13/02/2021;B;4:00:00;1820
14/02/2021;A;4:00:00;2739
14/02/2021;B;4:00:00;419
15/02/2021;A;4:00:00;12714
15/02/2021;B;4:00:00;2292
16/02/2021;A;4:00:00;12258
16/02/2021;B;4:00:00;2178
17/02/2021;A;4:00:00;12300
17/02/2021;B;4:00:00;2222
18/02/2021;A;4:00:00;12295
18/02/2021;B;4:00:00;2066
19/02/2021;A;4:00:00;12034
19/02/2021;B;4:00:00;2187
20/02/2021;A;4:00:00;10120
20/02/2021;B;4:00:00;1835
21/02/2021;A;4:00:00;2704
21/02/2021;B;4:00:00;462
